,Date,Event_ID,Duration,Volume,WaterClassify,EventFlowRate,meterNumber,gw,CustomerId,Month,Leak,BuildingType,SquareFootage,YearConstructed,ClimateRegion,NumberOfWorkers
373,6/14/23 22:17,373,0.555365722,3.703125,LowCon,6.667903423,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
374,6/14/23 22:32,374,78.15626377,4.7578125,LowCon,0.060875639,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
375,6/14/23 22:33,375,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
376,6/14/23 22:49,376,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
377,6/15/23 2:25,377,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
378,6/15/23 5:58,378,0.752200908,2.375,LowCon,3.157401134,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
379,6/15/23 6:05,379,0,1.8515625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
380,6/15/23 6:06,380,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
381,6/15/23 6:14,381,0,1.3203125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
382,6/15/23 6:23,382,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
383,6/15/23 6:26,383,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
384,6/15/23 6:26,384,0.616356055,0.2578125,LowCon,0.418285012,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
385,6/15/23 6:35,385,0,1.0625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
386,6/15/23 7:07,386,0.15529982,0.7890625,LowCon,5.080897726,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
387,6/15/23 7:08,387,2.336157835,3.9609375,LowCon,1.695492248,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
388,6/15/23 7:13,388,7.181926844,0.53125,LowCon,0.0739704,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
389,6/15/23 7:17,389,0.389361802,1.0546875,LowCon,2.708759553,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
390,6/15/23 7:18,390,3.166255625,2.1171875,LowCon,0.668672322,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
391,6/15/23 7:19,391,10.51126634,8.9765625,MedCon,0.853994391,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
392,6/15/23 7:30,392,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
393,6/15/23 7:31,393,0.190610388,1.3203125,LowCon,6.926760463,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
394,6/15/23 7:46,394,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
395,6/15/23 7:51,395,6.629470882,0.265625,LowCon,0.0400673,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
396,6/15/23 7:53,396,0,0.01,LowCon,0,19240566,b827eb5e5926,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
397,6/15/23 7:54,397,5,0.034375,LowCon,0.006875,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
398,6/15/23 8:02,398,0.089972078,0.02578125,LowCon,0.286547232,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
399,6/15/23 8:04,399,6.656304586,0.44921875,LowCon,0.067487709,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
400,6/15/23 8:13,400,0.207884855,0.0265625,LowCon,0.127775061,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
401,6/15/23 8:15,401,3.031567118,0.053125,LowCon,0.01752394,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
402,6/15/23 8:18,402,10,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
403,6/15/23 8:18,403,0.702307169,0.0265625,LowCon,0.03782177,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
404,6/15/23 8:20,404,0,0.02578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
405,6/15/23 8:30,405,0.928303773,0.021171875,LowCon,0.022807055,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
406,6/15/23 8:46,406,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
407,6/15/23 9:07,407,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
408,6/15/23 10:32,408,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
409,6/15/23 10:45,409,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
410,6/15/23 11:05,410,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
411,6/15/23 11:27,411,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
412,6/15/23 13:17,412,0.663704133,1.8515625,LowCon,2.789740801,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
413,6/15/23 13:41,413,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
414,6/15/23 14:10,414,0,0.5234375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
415,6/15/23 14:24,415,0.193111986,0.796875,LowCon,4.126491666,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
416,6/15/23 14:28,416,0.624643437,0.7890625,LowCon,1.263220668,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
417,6/15/23 14:32,417,0.286458625,0.53125,LowCon,1.854543567,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
418,6/15/23 14:36,418,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
419,6/15/23 14:44,419,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
420,6/15/23 14:50,420,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
421,6/15/23 14:54,421,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
422,6/15/23 14:54,422,0.088940271,2.1171875,LowCon,23.80459904,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
423,6/15/23 15:10,423,0,1.0546875,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
424,6/15/23 15:13,424,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
425,6/15/23 15:23,425,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
426,6/15/23 15:32,426,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
427,6/15/23 16:50,427,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
428,6/15/23 16:57,428,0.863124923,2.3828125,LowCon,2.760680914,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
429,6/15/23 17:15,429,4.698893642,0.5234375,LowCon,0.111395903,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
430,6/15/23 17:20,430,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
431,6/15/23 17:28,431,3.008125562,2.1171875,LowCon,0.703822848,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
432,6/15/23 17:38,432,0.482239705,0.5234375,LowCon,1.085430119,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
433,6/15/23 17:43,433,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
434,6/15/23 17:46,434,0.695999561,1.8515625,LowCon,2.660292625,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
435,6/15/23 17:47,435,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
436,6/15/23 18:02,436,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
437,6/15/23 18:09,437,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
438,6/15/23 18:15,438,0.583737421,2.109375,LowCon,3.613568229,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
439,6/15/23 18:34,439,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
440,6/15/23 18:47,440,29.66800709,3.4375,LowCon,0.115865551,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
441,6/15/23 18:54,441,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
442,6/15/23 18:54,442,5.585943164,0.265625,LowCon,0.047552399,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
443,6/15/23 19:24,443,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
444,6/15/23 19:30,444,6.57908148,0.2578125,LowCon,0.039186701,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
445,6/15/23 19:38,445,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
446,6/15/23 19:46,446,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
447,6/15/23 20:07,447,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
448,6/15/23 20:27,448,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
449,6/15/23 20:37,449,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
450,6/15/23 20:54,450,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
451,6/15/23 21:23,451,98.13288135,4.234375,LowCon,0.043149401,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
452,6/15/23 21:30,452,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
453,6/15/23 21:41,453,0,0.2578125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
454,6/15/23 22:16,454,25.13674301,2.125,LowCon,0.084537603,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
455,6/15/23 22:19,455,77.02051835,4.25,LowCon,0.055180101,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
456,6/15/23 22:26,456,56.85028361,3.1875,LowCon,0.056068322,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
457,6/15/23 22:28,457,28.05962188,1.0625,LowCon,0.037865799,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
458,6/15/23 22:36,458,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
459,6/15/23 22:49,459,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
460,6/15/23 23:00,460,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
461,6/15/23 23:19,461,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
462,6/15/23 23:28,462,0,1.84375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
463,6/15/23 23:45,463,0.078460376,0.265625,LowCon,3.385466814,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
464,6/16/23 0:00,464,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
465,6/16/23 2:49,465,1.030212073,3.6953125,LowCon,3.5869435,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
466,6/16/23 2:53,466,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
467,6/16/23 4:27,467,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
468,6/16/23 4:35,468,0,1.0625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
469,6/16/23 7:00,469,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
470,6/16/23 7:10,470,1.063271049,0.7890625,LowCon,0.742108516,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
471,6/16/23 7:21,471,0,2.375,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
472,6/16/23 7:29,472,2.155302906,2.3828125,LowCon,1.10555806,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
473,6/16/23 7:58,473,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
474,6/16/23 8:00,474,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
475,6/16/23 8:13,475,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
476,6/16/23 8:28,476,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
477,6/16/23 8:36,477,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
478,6/16/23 8:48,478,6.730325211,0.2578125,LowCon,0.038306098,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
479,6/16/23 8:54,479,29.03594877,2.90625,LowCon,0.100091443,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
480,6/16/23 9:09,480,8.017828345,2.6484375,LowCon,0.330318558,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
481,6/16/23 9:12,481,30.25361062,9.5078125,MedCon,0.31427034,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
482,6/16/23 9:23,482,15.69338439,2.109375,LowCon,0.134411733,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
483,6/16/23 9:36,483,7.619119086,1.3203125,LowCon,0.17328939,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
484,6/16/23 9:45,484,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
485,6/16/23 9:47,485,0,0.53125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
486,6/16/23 10:00,486,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
487,6/16/23 10:01,487,0,1.3203125,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
488,6/16/23 10:17,488,0.676285061,3.4296875,LowCon,5.071363689,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
489,6/16/23 10:20,489,0.382099816,4.4921875,LowCon,11.75658116,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
490,6/16/23 10:22,490,73.78680975,14.2734375,HighCon,0.193441586,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
491,6/16/23 10:28,491,1.804955574,10.8359375,MedCon,6.003437235,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
492,6/16/23 10:29,492,2.407627352,13.734375,HighCon,5.704526901,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
493,6/16/23 10:30,493,10.41337441,112.5390625,Outliers,10.80716567,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
494,6/18/23 10:40,494,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
495,6/18/23 10:54,495,7.014905471,0.265625,LowCon,0.037865799,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
496,6/18/23 11:09,496,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
497,6/18/23 11:19,497,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
498,6/18/23 11:31,498,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
499,6/18/23 12:37,499,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
500,6/18/23 12:46,500,0,0.265625,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
501,6/18/23 13:13,501,0,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],No,Office,"250,000",2006,Very cold/Cold,256
502,6/18/23 14:00,502,20,0.003234,LowCon,0.0001617,19240566,b827eb5e5926,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
503,6/18/23 14:13,503,10,0.003234,LowCon,0.0003234,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
504,6/18/23 15:32,504,5,0.003234,LowCon,0.0006468,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
505,6/18/23 16:02,505,20,0.003234,LowCon,0.0001617,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
506,6/18/23 16:20,506,0.080373281,0.005234375,LowCon,0.065125809,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
507,6/18/23 16:37,507,5,0,LowCon,0,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
508,6/18/23 16:54,508,5,0.265625,LowCon,0.053125,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
509,6/18/23 17:45,509,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
510,6/18/23 18:13,510,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
511,6/18/23 18:20,511,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
512,6/18/23 18:48,512,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
513,6/18/23 18:55,513,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
514,6/18/23 20:44,514,5,0.1,LowCon,0.02,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
515,6/18/23 21:32,515,25,0.265625,LowCon,0.010625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
516,6/18/23 22:04,516,10,0.265625,LowCon,0.0265625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
517,6/18/23 23:22,517,15,0.265625,LowCon,0.017708333,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
518,6/19/23 3:37,518,35,0.265625,LowCon,0.007589286,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
519,6/19/23 3:51,519,35,0.265625,LowCon,0.007589286,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
520,6/19/23 8:40,520,45,0.53125,LowCon,0.011805556,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
521,6/19/23 10:00,521,5,0.053125,LowCon,0.010625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
522,6/19/23 10:54,522,5,0.053125,LowCon,0.010625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
523,6/19/23 11:19,523,5,0.053125,LowCon,0.010625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
524,6/19/23 11:34,524,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
525,6/19/23 12:01,525,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
526,6/19/23 12:25,526,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
527,6/19/23 12:35,527,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
528,6/19/23 12:46,528,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
529,6/19/23 13:02,529,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
530,6/19/23 13:20,530,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
531,6/19/23 13:30,531,5,0.02578125,LowCon,0.00515625,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
532,6/19/23 14:28,532,5,0.0265625,LowCon,0.0053125,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
533,6/19/23 14:42,533,5,0.0265625,LowCon,0.0053125,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
534,6/19/23 14:51,534,5,0.0265625,LowCon,0.0053125,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
535,6/19/23 15:54,535,5,0.0265625,LowCon,0.0053125,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
536,6/19/23 16:06,536,1.202584278,0.39609375,LowCon,0.329368808,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
537,6/19/23 16:26,537,1.202584278,0.39609375,LowCon,0.329368808,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
538,6/19/23 16:52,538,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
539,6/19/23 17:44,539,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
540,6/19/23 18:01,540,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
541,6/19/23 18:12,541,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
542,6/19/23 18:23,542,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
543,6/19/23 18:52,543,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
544,6/19/23 19:00,544,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
545,6/19/23 19:34,545,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
546,6/19/23 21:20,546,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
547,6/19/23 23:31,547,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
548,6/20/23 0:15,548,1.202584278,0.0265625,LowCon,0.022087849,19240566,b827eb5e5925,10849,['2023-06'],Yes,Office,"250,000",2006,Very cold/Cold,256
